,score,text,date,title
683,10.0,아주좋음 만족,20190628,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
684,6.0,다음에또방문하렝,20190626,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
685,6.0,그냥 그럭저럭 이용하다  왔습니다,20190625,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
686,8.0,젛아요~~~,20190625,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
687,8.0,괜찮아요~,20190615,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
688,8.0,하룻밤은 괜찮습니다.,20190615,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
689,8.0,"가성비 좋았습니다.
잘 쉬다 갑니다~",20190614,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
690,10.0,깔끔하고 괜찮아요,20190614,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
691,6.0,.....,20190613,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
692,10.0,굿굿굿굿굿,20190613,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
693,8.0,괜찮아요!,20190611,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
694,10.0,정말좋아요,20190610,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
695,6.0,침대 불편해요,20190609,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
696,10.0,좋았어요!,20190603,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
697,10.0,굿굿굿굿굿,20190601,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
698,6.0,감사합니다,20190529,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
699,6.0,.....,20190527,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
700,10.0,잠을푹잤습니다 조용하고 깔끔,20190525,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
701,10.0,ㅇㅇㅇㅇㅇ,20190524,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
702,10.0,깨끗해요오,20190524,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
703,8.0,또 이용하고 싶어요 ㅎㅎ,20190523,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
704,4.0,침대가 좀 불편했어요,20190521,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
705,8.0,"조용 : 옆 방 소리가 안들림
깔끔 : 크고 정리정돈 잘되있음
시설 : 수압약한게 아쉽 + 에어컨이 약한게 아쉽",20190514,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
706,8.0,.....,20190513,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
707,10.0,다른곳은 안가요,20190513,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
708,10.0,조아요 ㅋㅋ,20190513,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
709,6.0,괜찮았어요,20190512,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
710,8.0,이고의 달골입니다,20190512,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
711,8.0,괜찮아요 정말,20190512,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
712,10.0,아주좋아요,20190512,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
713,10.0,어후 사진빨이고 화장실 너무 더럽고 오래되고 담배냄새 나고 다신 안올것 같아요,20190512,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
714,10.0,깔끔하고 좋네요,20190501,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
715,10.0,굿굿둣구숫,20190429,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
716,2.0,"가봤던곳들중 최악입니다
새벽2시 넘어서 전화와서 다짜고짜 알람맞췄냐고 물어보고 무슨소리냐고 아니라고 전화끊으니 10분뒤에 또 전화해서 또 알람맞췄냐고 물어보는건 도대체 무슨 생각이신거죠??
온수도 잘 안나오고 매트릭스도 불편합니다 냄새도 나구요 정말이런숙소는 처음입니다",20190428,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
717,6.0,.....,20190428,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
718,10.0,괜찮아요!,20190424,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
719,10.0,비품도 많고 깔끔해서 잘쉬다갑니다,20190424,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
720,10.0,굿굿근ㅅ굿,20190424,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
721,10.0,감사합니당,20190424,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
722,10.0,굿굿굿굿굿,20190424,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
723,10.0,가격대비 훌륭합니다 잘자고갑니다ㅎㅎ,20190414,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
724,10.0,머물때마다 정말 편안합니다,20190414,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
725,6.0,욕조있고 가성비 좋아요!!,20190413,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
726,8.0,"내부도 깨끗하고 사장님도 친절하셨어요!
그런데 침대가 너무딱딱하고 조금만 움직여도 큰소리가나서 아쉬웠어요~",20190413,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
727,10.0,아주좋아요,20190412,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
728,10.0,굿굿굿굿굿,20190412,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
729,6.0,가성비조음,20190410,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
730,6.0,깔끔하고 괜찮았습니다,20190409,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
731,8.0,.....,20190408,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
732,10.0,자주이용하는데 좋아요~,20190401,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
733,4.0,벌레도 보고 방도 춥고 안가고싶어요 ㅜㅜ,20190331,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
734,10.0,굿굿굿굿굿,20190330,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
735,4.0,좋아요ㅎㅎ,20190330,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
736,8.0,깨끗하고 잘쉬다갑니다,20190329,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
737,10.0,괜찮았어요,20190329,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
738,8.0,방이 넓어서 좋았어요,20190328,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
739,8.0,"근처에 음식점도 많고.
출장왔는데 편했습니다",20190328,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
740,10.0,깔끔하니좋았네요,20190328,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
741,8.0,가성비 좋고 또 오고 싶어요,20190316,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
742,10.0,완전좋아요 ㅎㅎ,20190313,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
743,6.0,잘쉬다가요,20190311,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
744,8.0,저렴하게 예약햇네요,20190310,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
745,10.0,좋았습니다,20190309,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
746,10.0,괜찮습니다,20190309,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
747,10.0,굿굿굿굿굿,20190307,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
748,6.0,잘 쓰고갑니다,20190303,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
749,10.0,아주조아요,20190222,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
750,8.0,깔끔합니다,20190221,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
751,10.0,괜찮았어요,20190213,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
752,10.0,굿굿굿굿굿,20190213,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
753,8.0,하루자기괜춘,20190208,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
754,10.0,좋네요 다음에도 또오고싶어요,20190207,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
755,6.0,좋았습니당,20190126,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
756,8.0,ㄱㄱㄱㄱㄱ,20190126,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
757,8.0,나름괜찮음,20190123,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
758,8.0,시설은좋은편은 아니지만 나쁘지 않아요 가격도 저렴하고 가성비 좋아요,20190107,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
759,6.0,"전반적으로 가격대비 침대, 티브이 등 무난했으나 화장실 시설 및 청결상태가 아쉬웠음. 기본적으로 배수가 잘 안돼서 불편했음",20190105,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
760,2.0,가지마세요,20190102,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
761,8.0,따뜻해ㅛ어용,20190101,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
762,2.0,걍 쓰레기임 이건 노숙 동급 담배냄새 머리카락 oh shit,20190101,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
763,8.0,추워죽는줄알았어여..수도가 얼어서...,20181230,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
764,8.0,방 따뜻하고 좋아요,20181229,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
765,4.0,잠만자기에 좋아요,20181226,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
766,10.0,괜찮아요!,20181226,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
767,2.0,전체적으로 별로네요..,20181125,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
768,8.0,아주좋아요,20181125,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
769,10.0,괜찮아요!,20181124,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
770,8.0,001043100136,20181123,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
771,8.0,방도 깨끗하고 좋아요,20181123,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
772,4.0,비교적 만족합니다,20181120,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
773,10.0,ㅇㅇㅇㅇㅇ,20181118,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
774,8.0,좋아요 화장실이 좀 노후한것 빼곤요,20181112,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
775,10.0,깔끔하고 정말 괜찮았어요,20181109,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
776,6.0,사진보다 조금 낡았어요ㅠ 그외에 가격에 비해 가성비는 좋아요 친절하시구,20181028,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
777,8.0,ㅎㅎㅎㅎㅎㅎ,20181027,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
778,10.0,아주좋아요,20181024,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
779,10.0,간만에잘쉬다갑니다,20181024,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
780,10.0,괜찮아요!,20181022,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
781,10.0,좋습니다!,20181022,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
782,6.0,나쁘지않았엉ㅎㅇ,20181021,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
783,8.0,가성비때문에 가는곳입니다,20181021,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
784,4.0,괜찮아요!,20181020,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
785,4.0,"많은 평이 좋아보여 이용했습니다
그러나
1. 낡은 모텔입니다
2. 화장실 리모델링 안돼있으며 환기에 문제있습니다
3. 객실도 금액만큼 깨끗하질 않 습니",20181011,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
786,10.0,편하게 쉬었어요,20181010,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
787,10.0,잘모르깄어요,20181010,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
788,8.0,편하게 쉬다갑니다,20181009,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
789,10.0,친절하시고 좋았어요,20181009,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
790,10.0,좋았습니다.,20181008,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
791,10.0,약간 낡았지만 깔끔하고 괜찮았습니다!,20181003,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
792,10.0,두번째 이용합니다. 전주에 자주 오는데 이 가격에 이만한 시설과 넓은 숙소는 없습니다. 가성비최고 중화산동 숙소는 거의 다 이용해봤지만 전주병원기준으로 좀 윗쪽이라 이근방은 처음이지만 너무 좋아서 이제 단골예약 신랑도 가격대비 훌륭하다고 좋아하네요~^^,20181002,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
793,10.0,두번째 가는건데 여전히 좋았어요,20181001,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
794,8.0,ㅅㅅㅅㅅㅅ,20180915,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
795,10.0,깨끗하고 좋았어요.,20180914,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
796,8.0,.....,20180913,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
797,6.0,ㅅㅎㅎㅎㅎㅎ,20180909,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
798,8.0,괜찮아요!,20180909,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
799,8.0,.....,20180906,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
800,8.0,ㅎㅎㅎㅎㅎㅎ,20180902,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
801,10.0,좋아요~~~,20180901,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
802,6.0,넓어서 좋아용,20180901,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
803,6.0,ㅎㅎㅎㅎㅎ,20180815,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
804,8.0,최근에 갔던 모텔중 가격대비 깔끔했어요ㅋ,20180814,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
805,6.0,묵다갑니다.,20180813,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
806,10.0,좋았어요아주,20180813,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
807,10.0,시간도 널럴하명서좋앙,20180813,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
808,8.0,놀러솻다가 잘있다갑니다,20180806,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
809,8.0,나름 괜찮습니다,20180804,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
810,6.0,전체적으로 좀 낡았다는 느낌이 들었어요 .. 머리카락도 많이 떨어져있었고 ㅠㅠ 무엇보다 화장실이 너무 구식이라 좀 그랬어요 ㅠㅠ,20180802,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
811,8.0,.....,20180802,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
812,8.0,괜찮습니다,20180719,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
813,6.0,깔끔합니다,20180717,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
814,10.0,재밌습니다,20180717,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
815,8.0,깨끗하고 좋아요 ㅎㅎ친절하시구,20180717,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
816,4.0,괜찮아요!,20180715,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
817,8.0,재촉하지않아서 좋았습니다,20180714,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
818,6.0,생각보다좋아요,20180713,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
819,10.0,괜찮습니다,20180712,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
820,10.0,좋아요정말,20180711,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
821,6.0,다좋은데 냄새가 좀 나요,20180616,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
822,8.0,저렴하고 가격대비 좋습니다,20180614,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
823,6.0,더더더더더더,20180614,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
824,10.0,8ㅎㅎㅎㅎㅎ,20180610,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
825,10.0,좋아용ㅎㅎ,20180610,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
826,8.0,깨끗하니 좋아요,20180610,전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL)
